Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-00265,2024-05-21,2024-05-27,Standard Class,CUST-0130,Corporate,North,Punjab,Amritsar,Technology,Phones,Phone Case,4,0.2,1537.56,242.77
ORD-01160,2023-09-19,2023-09-26,Same Day,CUST-0164,Corporate,South,Kerala,Kochi,Office Supplies,Labels,Shipping Labels,9,0.5,536.36,9.23
ORD-01437,2024-03-24,2024-03-27,Second Class,CUST-0152,Home Office,East,West Bengal,Howrah,Office Supplies,Art,Color Pencils,9,0.5,502.84,87.63
ORD-01592,2025-04-11,2025-04-18,Standard Class,CUST-0321,Consumer,East,Odisha,Bhubaneswar,Furniture,Chairs,Mesh Office Chair,5,0.0,4205.19,97.78
ORD-00632,2024-06-17,2024-06-18,First Class,CUST-0067,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,Clip Binder,8,0.1,682.98,43.09
ORD-00499,2025-11-02,2025-11-05,First Class,CUST-0268,Corporate,East,Odisha,Bhubaneswar,Technology,Phones,Smartphone X200,5,0.15,5206.24,524.94
ORD-01981,2024-09-27,2024-09-30,Second Class,CUST-0005,Home Office,West,Goa,Panaji,Technology,Copiers,All-in-One Printer,6,0.15,2822.58,267.74
ORD-01364,2024-08-09,2024-08-11,Second Class,CUST-0199,Consumer,South,Karnataka,Bangalore,Office Supplies,Storage,Storage Box,2,0.2,31.86,6.02
ORD-01661,2024-01-31,2024-02-04,Second Class,CUST-0306,Corporate,West,Rajasthan,Jaipur,Office Supplies,Storage,Plastic Drawer,1,0.3,116.82,10.74
ORD-01153,2025-11-09,2025-11-13,Standard Class,CUST-0292,Consumer,North,Uttar Pradesh,Noida,Furniture,Tables,Round Meeting Table,1,0.15,706.22,74.77
ORD-00433,2024-10-20,2024-10-23,Same Day,CUST-0276,Consumer,South,Andhra Pradesh,Visakhapatnam,Furniture,Tables,Round Meeting Table,10,0.3,4283.86,124.01
ORD-01159,2025-11-12,2025-11-18,Second Class,CUST-0202,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Phones,Phone Case,1,0.0,702.34,43.17
ORD-01241,2023-06-14,2023-06-20,Standard Class,CUST-0274,Corporate,Central,Madhya Pradesh,Indore,Furniture,Tables,Coffee Table,6,0.1,5074.67,232.99
ORD-00069,2024-07-11,2024-07-15,Standard Class,CUST-0004,Consumer,West,Goa,Panaji,Office Supplies,Storage,Storage Box,9,0.4,533.31,33.35
ORD-00936,2025-04-30,2025-05-03,First Class,CUST-0246,Corporate,West,Gujarat,Ahmedabad,Technology,Copiers,All-in-One Printer,1,0.0,514.63,-14.27
ORD-01040,2024-12-05,2024-12-06,Same Day,CUST-0341,Consumer,East,Jharkhand,Ranchi,Office Supplies,Paper,A4 Copy Paper,3,0.0,203.72,19.16
ORD-01200,2024-11-25,2024-11-28,Second Class,CUST-0031,Home Office,East,Odisha,Bhubaneswar,Furniture,Chairs,Mesh Office Chair,9,0.3,2399.11,185.68
ORD-01854,2025-09-27,2025-09-28,Standard Class,CUST-0080,Consumer,South,Kerala,Trivandrum,Technology,Accessories,Keyboard,1,0.15,521.01,10.55
ORD-00574,2024-01-19,2024-01-22,Standard Class,CUST-0226,Corporate,North,Uttar Pradesh,Kanpur,Technology,Copiers,All-in-One Printer,5,0.1,2219.32,184.58
ORD-00335,2023-04-04,2023-04-09,Same Day,CUST-0399,Consumer,South,Kerala,Kochi,Furniture,Bookcases,Wooden Bookcase,7,0.1,1478.87,238.72
ORD-00339,2023-04-18,2023-04-23,Second Class,CUST-0399,Consumer,South,Karnataka,Bangalore,Office Supplies,Labels,Address Labels,2,0.2,206.05,48.24
ORD-01344,2023-07-15,2023-07-21,Standard Class,CUST-0110,Consumer,Central,Madhya Pradesh,Bhopal,Furniture,Tables,Conference Table,9,0.1,2894.28,261.75
ORD-00665,2024-09-12,2024-09-16,Standard Class,CUST-0077,Consumer,East,West Bengal,Howrah,Technology,Machines,Label Maker,6,0.0,1070.54,57.15
ORD-00384,2025-08-30,2025-09-05,Second Class,CUST-0130,Home Office,South,Kerala,Kochi,Office Supplies,Art,Color Pencils,6,0.0,48.33,12.02
ORD-01815,2025-10-13,2025-10-16,Second Class,CUST-0083,Home Office,North,Uttar Pradesh,Lucknow,Furniture,Furnishings,Photo Frame,7,0.0,5494.27,-269.59
ORD-00056,2024-10-31,2024-11-06,Standard Class,CUST-0240,Consumer,West,Gujarat,Ahmedabad,Furniture,Bookcases,Glass Bookcase,9,0.4,6566.15,734.4
ORD-01644,2025-09-11,2025-09-15,Standard Class,CUST-0212,Corporate,North,Punjab,Ludhiana,Furniture,Tables,Coffee Table,5,0.1,3428.72,123.06
ORD-00972,2023-09-14,2023-09-15,Same Day,CUST-0309,Home Office,Central,Madhya Pradesh,Indore,Technology,Copiers,Desktop Copier,10,0.3,10763.16,1519.31
ORD-00700,2024-11-26,2024-11-30,First Class,CUST-0273,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Labels,Shipping Labels,1,0.2,57.85,5.07
ORD-01536,2025-04-05,2025-04-11,First Class,CUST-0210,Corporate,South,Andhra Pradesh,Vijayawada,Furniture,Bookcases,Glass Bookcase,4,0.0,1615.89,-37.53
ORD-00722,2023-07-21,2023-07-26,Same Day,CUST-0322,Home Office,North,Delhi,New Delhi,Office Supplies,Labels,Shipping Labels,7,0.4,66.41,9.43
ORD-01683,2024-04-18,2024-04-23,Second Class,CUST-0075,Home Office,North,Punjab,Amritsar,Technology,Accessories,USB Cable,1,0.0,602.44,148.42
ORD-00171,2025-10-13,2025-10-14,Same Day,CUST-0032,Consumer,West,Goa,Panaji,Office Supplies,Paper,A4 Copy Paper,5,0.1,645.52,115.98
ORD-01151,2024-04-29,2024-05-03,Same Day,CUST-0125,Consumer,West,Gujarat,Ahmedabad,Technology,Machines,Laminator,7,0.4,378.67,-59.08
ORD-00957,2023-07-28,2023-07-30,Standard Class,CUST-0361,Consumer,North,Uttar Pradesh,Kanpur,Furniture,Bookcases,Wooden Bookcase,1,0.15,713.06,30.67
ORD-00327,2025-07-17,2025-07-20,Second Class,CUST-0313,Corporate,West,Rajasthan,Udaipur,Furniture,Chairs,Folding Chair,1,0.15,376.17,-13.36
ORD-00504,2024-12-15,2024-12-21,Second Class,CUST-0133,Consumer,Central,Chhattisgarh,Raipur,Technology,Phones,Smartphone X200,3,0.5,657.32,-25.6
ORD-01837,2024-03-06,2024-03-13,Same Day,CUST-0044,Home Office,East,West Bengal,Howrah,Technology,Accessories,Power Bank,1,0.5,752.36,-8.89
ORD-00410,2025-01-07,2025-01-14,Second Class,CUST-0108,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Binders,View Binder,8,0.0,271.4,90.35
ORD-01414,2023-05-06,2023-05-07,Same Day,CUST-0355,Home Office,West,Maharashtra,Mumbai,Furniture,Chairs,Mesh Office Chair,5,0.1,948.01,144.2
ORD-00298,2025-01-07,2025-01-08,Second Class,CUST-0357,Consumer,North,Haryana,Faridabad,Office Supplies,Art,Marker Set,7,0.0,100.9,13.35
ORD-00893,2023-10-13,2023-10-20,Standard Class,CUST-0357,Home Office,West,Gujarat,Ahmedabad,Technology,Accessories,Wireless Mouse,10,0.15,3114.86,-290.02
ORD-00830,2023-01-25,2023-01-27,Standard Class,CUST-0113,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Paper,Sticky Notes,9,0.0,1337.51,81.91
ORD-01941,2023-05-03,2023-05-10,Same Day,CUST-0012,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Chairs,Ergonomic Chair,8,0.0,4735.59,72.36
ORD-00841,2025-10-16,2025-10-20,Same Day,CUST-0048,Corporate,West,Rajasthan,Udaipur,Furniture,Bookcases,Glass Bookcase,7,0.0,4339.24,-208.89
ORD-01088,2025-11-17,2025-11-18,Second Class,CUST-0181,Consumer,South,Kerala,Trivandrum,Technology,Phones,Phone Case,2,0.15,1906.25,463.24
ORD-00735,2023-07-12,2023-07-17,First Class,CUST-0036,Consumer,East,West Bengal,Kolkata,Technology,Phones,Phone Case,6,0.0,7097.39,-631.23
ORD-00672,2025-08-01,2025-08-06,Second Class,CUST-0345,Corporate,West,Rajasthan,Udaipur,Office Supplies,Labels,Address Labels,6,0.4,291.58,34.9
ORD-00649,2023-03-10,2023-03-16,Same Day,CUST-0384,Home Office,East,Jharkhand,Ranchi,Furniture,Bookcases,Metal Bookcase,1,0.4,771.18,92.01
ORD-00443,2023-10-09,2023-10-16,First Class,CUST-0150,Corporate,North,Delhi,New Delhi,Office Supplies,Labels,Shipping Labels,9,0.5,875.04,-5.06
ORD-01685,2024-02-01,2024-02-03,Standard Class,CUST-0291,Corporate,South,Tamil Nadu,Chennai,Furniture,Furnishings,Table Lamp,5,0.2,1372.98,-76.42
ORD-01543,2024-08-12,2024-08-17,Second Class,CUST-0176,Corporate,East,Odisha,Bhubaneswar,Technology,Machines,Calculator,9,0.4,8981.06,-702.09
ORD-01972,2024-01-01,2024-01-05,Standard Class,CUST-0080,Consumer,Central,Madhya Pradesh,Bhopal,Furniture,Tables,Coffee Table,4,0.2,3272.7,24.05
ORD-00717,2024-09-30,2024-10-02,Second Class,CUST-0128,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,A4 Copy Paper,8,0.1,899.12,69.98
ORD-00719,2025-06-16,2025-06-19,Same Day,CUST-0389,Corporate,North,Uttar Pradesh,Lucknow,Furniture,Bookcases,Metal Bookcase,1,0.4,345.69,-8.13
ORD-00532,2025-03-10,2025-03-14,Same Day,CUST-0309,Home Office,West,Maharashtra,Mumbai,Technology,Copiers,All-in-One Printer,3,0.3,707.49,23.0
ORD-00408,2023-05-05,2023-05-10,Same Day,CUST-0011,Consumer,North,Uttar Pradesh,Kanpur,Office Supplies,Labels,Address Labels,5,0.4,288.13,47.21
ORD-00200,2024-05-24,2024-05-26,Second Class,CUST-0176,Corporate,East,Bihar,Patna,Furniture,Furnishings,Cushion,3,0.4,352.53,18.32
ORD-00474,2023-06-13,2023-06-16,First Class,CUST-0305,Home Office,West,Goa,Panaji,Office Supplies,Art,Sketch Pad,9,0.4,537.35,45.37
ORD-01268,2024-09-29,2024-10-02,Standard Class,CUST-0123,Home Office,East,West Bengal,Howrah,Furniture,Tables,Computer Desk,3,0.3,400.7,-4.64
ORD-01206,2024-03-24,2024-03-30,First Class,CUST-0396,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,Sticky Notes,3,0.0,52.85,6.17
ORD-00829,2023-03-16,2023-03-22,Standard Class,CUST-0023,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Storage,Plastic Drawer,8,0.1,753.53,109.39
ORD-00217,2023-10-25,2023-10-26,Standard Class,CUST-0316,Home Office,North,Punjab,Amritsar,Furniture,Bookcases,Glass Bookcase,5,0.1,970.35,114.89
ORD-00254,2025-12-29,2026-01-04,First Class,CUST-0134,Corporate,East,Jharkhand,Ranchi,Office Supplies,Labels,Address Labels,7,0.15,191.76,40.07
ORD-00153,2024-09-17,2024-09-23,Same Day,CUST-0356,Consumer,South,Andhra Pradesh,Vijayawada,Technology,Phones,Smartphone X200,4,0.4,1091.62,160.3
ORD-01277,2025-05-28,2025-05-31,Second Class,CUST-0353,Consumer,North,Delhi,New Delhi,Furniture,Chairs,Executive Leather Chair,3,0.0,384.41,15.84
ORD-01091,2024-02-05,2024-02-07,Standard Class,CUST-0192,Home Office,East,Bihar,Patna,Office Supplies,Binders,Clip Binder,9,0.2,654.54,97.78
ORD-00931,2025-05-14,2025-05-17,Standard Class,CUST-0021,Consumer,East,Bihar,Patna,Technology,Accessories,Keyboard,10,0.3,8956.95,1908.1
ORD-01257,2023-07-15,2023-07-18,Same Day,CUST-0076,Home Office,South,Karnataka,Bangalore,Furniture,Tables,Coffee Table,1,0.0,104.05,11.77
ORD-01445,2024-10-25,2024-10-26,Standard Class,CUST-0213,Corporate,North,Uttar Pradesh,Kanpur,Office Supplies,Storage,File Cabinet,6,0.0,221.33,38.81
ORD-01339,2025-09-10,2025-09-12,Standard Class,CUST-0249,Home Office,North,Haryana,Gurgaon,Technology,Phones,Cordless Phone,2,0.5,931.78,165.96
ORD-01768,2025-02-28,2025-03-05,Second Class,CUST-0223,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Storage,File Cabinet,5,0.4,462.96,61.02
ORD-01615,2025-05-01,2025-05-02,Standard Class,CUST-0176,Corporate,East,Bihar,Patna,Technology,Accessories,USB Cable,2,0.2,393.43,-4.52
ORD-01886,2025-10-20,2025-10-21,Standard Class,CUST-0340,Corporate,Central,Chhattisgarh,Raipur,Furniture,Furnishings,Cushion,5,0.2,3952.81,208.45
ORD-00531,2024-09-09,2024-09-14,Second Class,CUST-0164,Consumer,East,Bihar,Patna,Office Supplies,Art,Color Pencils,6,0.0,735.33,226.86
ORD-01404,2024-11-10,2024-11-13,First Class,CUST-0131,Home Office,West,Maharashtra,Pune,Office Supplies,Labels,Address Labels,9,0.5,278.67,49.38
ORD-01299,2025-12-12,2025-12-18,Same Day,CUST-0157,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Labels,Shipping Labels,2,0.1,23.62,2.52
ORD-00241,2023-08-30,2023-09-04,First Class,CUST-0349,Corporate,North,Uttar Pradesh,Kanpur,Furniture,Bookcases,Metal Bookcase,6,0.15,959.19,128.29
ORD-01011,2024-10-01,2024-10-06,Same Day,CUST-0393,Consumer,East,Bihar,Patna,Technology,Accessories,Power Bank,7,0.3,6656.56,-322.1
ORD-01744,2025-02-16,2025-02-21,Same Day,CUST-0218,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Binders,Clip Binder,1,0.2,124.27,13.84
ORD-00188,2024-05-01,2024-05-02,Same Day,CUST-0397,Corporate,West,Rajasthan,Udaipur,Furniture,Bookcases,Metal Bookcase,5,0.0,1549.42,299.23
ORD-00247,2024-11-27,2024-11-28,Same Day,CUST-0060,Corporate,Central,Chhattisgarh,Raipur,Technology,Copiers,All-in-One Printer,10,0.4,3877.37,639.03
ORD-00906,2023-04-23,2023-04-24,First Class,CUST-0028,Corporate,West,Gujarat,Ahmedabad,Furniture,Tables,Conference Table,1,,113.92,-6.83
ORD-01821,2025-10-05,2025-10-09,Standard Class,CUST-0281,Home Office,West,Rajasthan,Jaipur,Office Supplies,Labels,Shipping Labels,2,0.15,224.34,9.4
ORD-01045,2024-05-06,2024-05-10,First Class,CUST-0147,Corporate,East,Jharkhand,Ranchi,Office Supplies,Art,Color Pencils,10,0.3,549.96,40.76
ORD-00902,2024-04-12,2024-04-17,Standard Class,CUST-0177,Corporate,Central,Madhya Pradesh,Indore,Technology,Machines,Calculator,4,0.5,2739.88,527.08
ORD-00693,2025-05-21,2025-05-26,First Class,CUST-0151,Corporate,West,Goa,Panaji,Office Supplies,Binders,Clip Binder,6,0.15,144.91,33.52
ORD-00303,2024-10-08,2024-10-13,Same Day,CUST-0096,Home Office,Central,Madhya Pradesh,Bhopal,Technology,Machines,Label Maker,2,0.3,156.25,10.69
ORD-00284,2025-01-07,2025-01-14,Same Day,CUST-0288,Home Office,North,Delhi,New Delhi,Technology,Copiers,Desktop Copier,7,0.4,6711.03,-707.56
ORD-00899,2024-06-06,2024-06-11,First Class,CUST-0297,Corporate,South,Andhra Pradesh,Visakhapatnam,Technology,Copiers,All-in-One Printer,9,0.4,7190.74,-876.75
ORD-00506,2025-10-25,2025-10-28,Standard Class,CUST-0044,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,Clip Binder,7,0.0,892.92,297.75
ORD-01932,2023-06-22,2023-06-27,Same Day,CUST-0262,Consumer,Central,Madhya Pradesh,Indore,Technology,Accessories,USB Cable,5,0.0,1830.74,358.29
ORD-00322,2024-04-28,2024-05-02,First Class,CUST-0028,Home Office,South,Tamil Nadu,Coimbatore,Furniture,Tables,Computer Desk,8,0.4,4908.74,252.8
ORD-01479,2023-07-10,2023-07-14,Standard Class,CUST-0362,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,Coffee Table,4,0.0,3384.52,-66.82
ORD-01262,2024-05-22,2024-05-29,Same Day,CUST-0254,Consumer,East,Jharkhand,Ranchi,Furniture,Tables,Conference Table,4,0.2,3274.13,401.42
ORD-01168,2025-03-11,2025-03-13,Second Class,CUST-0177,Corporate,North,Haryana,Gurgaon,Office Supplies,Storage,Plastic Drawer,6,0.2,410.58,27.84
ORD-00622,2024-01-11,2024-01-17,First Class,CUST-0025,Home Office,Central,Madhya Pradesh,Bhopal,Furniture,Bookcases,Glass Bookcase,8,0.15,2987.91,466.69
ORD-01914,2023-11-20,2023-11-21,Second Class,CUST-0334,Home Office,South,Kerala,Kochi,Office Supplies,Paper,A4 Copy Paper,9,0.4,958.14,60.63
ORD-01917,2025-12-25,2025-12-30,Second Class,CUST-0196,Home Office,South,Karnataka,Mysore,Office Supplies,Paper,Notebook,9,0.0,286.79,28.9
ORD-00123,2024-10-20,2024-10-27,First Class,CUST-0212,Consumer,East,Jharkhand,Ranchi,Technology,Machines,Label Maker,5,0.4,2577.98,-254.57
ORD-01989,2024-09-19,2024-09-25,Same Day,CUST-0290,Home Office,West,Goa,Panaji,Technology,Accessories,Power Bank,9,0.0,9351.06,-219.79
ORD-00511,2025-09-25,2025-09-26,Second Class,CUST-0072,Corporate,South,Kerala,Kochi,Office Supplies,Art,Sketch Pad,5,0.15,641.61,97.25
ORD-00281,2023-02-19,2023-02-26,Standard Class,CUST-0125,Home Office,East,Odisha,Bhubaneswar,Technology,Copiers,Desktop Copier,8,0.2,2102.88,-222.22
ORD-01751,2023-04-05,2023-04-06,Second Class,CUST-0021,Corporate,North,Uttar Pradesh,Lucknow,Office Supplies,Labels,Address Labels,3,0.2,268.83,79.47
ORD-01732,2025-09-28,2025-09-29,Standard Class,CUST-0058,Consumer,East,West Bengal,Howrah,Furniture,Chairs,Mesh Office Chair,9,,6269.7,302.8
ORD-01389,2024-11-27,2024-11-28,Standard Class,CUST-0080,Consumer,East,Odisha,Bhubaneswar,Technology,Copiers,Desktop Copier,3,0.2,1936.89,241.86
ORD-00994,2024-07-15,2024-07-22,Second Class,CUST-0286,Home Office,West,Gujarat,Surat,Office Supplies,Paper,A4 Copy Paper,2,0.3,269.44,11.45
ORD-01034,2025-01-07,2025-01-12,Same Day,CUST-0184,Consumer,Central,Madhya Pradesh,Bhopal,Technology,Accessories,USB Cable,3,0.0,324.94,60.69
ORD-01187,2025-03-11,2025-03-16,Standard Class,CUST-0126,Home Office,North,Uttar Pradesh,Kanpur,Technology,Copiers,All-in-One Printer,8,0.4,513.3,-2.68
ORD-00678,2024-01-31,2024-02-07,Same Day,CUST-0126,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Accessories,Wireless Mouse,8,0.15,3217.45,325.09
ORD-00519,2024-01-26,2024-01-28,First Class,CUST-0188,Corporate,West,Maharashtra,Mumbai,Technology,Machines,Label Maker,8,0.0,7031.08,1298.23
ORD-01351,2025-10-21,2025-10-27,Standard Class,CUST-0213,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Binders,Clip Binder,9,0.1,759.5,194.14
ORD-01512,2024-09-13,2024-09-19,Second Class,CUST-0160,Home Office,North,Punjab,Amritsar,Office Supplies,Storage,Plastic Drawer,2,0.1,106.79,33.4
ORD-00068,2023-03-04,2023-03-05,Standard Class,CUST-0346,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Art,Sketch Pad,3,0.0,328.89,31.8
ORD-00333,2024-03-09,2024-03-16,Standard Class,CUST-0158,Consumer,Central,Chhattisgarh,Raipur,Technology,Accessories,USB Cable,1,0.0,71.92,-6.78
ORD-00569,2023-10-12,2023-10-13,First Class,CUST-0039,Corporate,East,Jharkhand,Ranchi,Furniture,Chairs,Mesh Office Chair,6,0.0,4495.45,67.08
ORD-01174,2023-09-16,2023-09-23,Second Class,CUST-0142,Consumer,West,Gujarat,Surat,Office Supplies,Binders,View Binder,7,0.2,704.2,172.49
ORD-01199,2025-05-06,2025-05-12,Same Day,CUST-0256,Home Office,North,Haryana,Faridabad,Office Supplies,Storage,Storage Box,6,0.4,528.82,59.28
ORD-01434,2025-11-04,2025-11-08,Standard Class,CUST-0197,Consumer,North,Uttar Pradesh,Noida,Furniture,Chairs,Ergonomic Chair,10,0.1,3517.18,112.62
ORD-01075,2025-08-25,2025-09-01,Standard Class,CUST-0015,Consumer,Central,Madhya Pradesh,Bhopal,Furniture,Tables,Round Meeting Table,1,0.3,297.98,36.42
ORD-00473,2024-02-23,2024-02-25,Second Class,CUST-0140,Corporate,Central,Madhya Pradesh,Indore,Technology,Copiers,All-in-One Printer,3,0.1,735.94,196.56
ORD-01511,2024-02-05,2024-02-08,Standard Class,CUST-0296,Home Office,West,Rajasthan,Jaipur,Office Supplies,Paper,Notebook,9,0.0,520.91,120.17
ORD-00512,2025-06-07,2025-06-08,First Class,CUST-0061,Corporate,East,Odisha,Bhubaneswar,Furniture,Bookcases,Wooden Bookcase,3,0.0,1210.58,141.09
ORD-00478,2023-10-30,2023-11-02,Standard Class,CUST-0266,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Paper,Notebook,10,0.0,1270.2,412.9
ORD-01428,2025-05-24,2025-05-28,First Class,CUST-0013,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Paper,Notebook,9,0.1,1256.58,235.97
ORD-01402,2025-02-19,2025-02-20,Second Class,CUST-0013,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Binders,View Binder,4,0.15,490.92,51.95
ORD-00319,2025-12-07,2025-12-12,Same Day,CUST-0294,Home Office,North,Punjab,Amritsar,Technology,Phones,Phone Case,9,0.2,936.44,38.97
ORD-00956,2025-05-17,2025-05-22,Standard Class,CUST-0210,Corporate,North,Delhi,New Delhi,Technology,Machines,Label Maker,2,0.2,1650.19,-101.99
ORD-01720,2023-06-24,2023-06-26,Standard Class,CUST-0165,Home Office,North,Punjab,Ludhiana,Technology,Phones,Phone Case,2,0.3,1134.99,-20.04
ORD-01202,2025-01-31,2025-02-01,Standard Class,CUST-0093,Home Office,East,Bihar,Patna,Technology,Accessories,USB Cable,6,0.0,3231.34,-91.55
ORD-00582,2024-06-27,2024-07-03,First Class,CUST-0148,Consumer,East,Bihar,Patna,Technology,Copiers,All-in-One Printer,5,0.0,4285.55,1231.07
ORD-00133,2025-11-15,2025-11-19,Second Class,CUST-0293,Home Office,North,Delhi,New Delhi,Office Supplies,Labels,Address Labels,10,0.15,497.0,126.11
ORD-01726,2025-01-12,2025-01-18,Standard Class,CUST-0295,Corporate,South,Karnataka,Bangalore,Furniture,Bookcases,Metal Bookcase,1,0.3,622.59,-32.13
ORD-01006,2024-08-24,2024-08-27,Standard Class,CUST-0033,Home Office,West,Maharashtra,Pune,Office Supplies,Labels,Address Labels,1,0.2,23.99,0.24
ORD-01940,2023-11-18,2023-11-21,Same Day,CUST-0337,Corporate,West,Maharashtra,Nagpur,Office Supplies,Storage,Storage Box,1,0.3,22.31,3.57
ORD-01791,2023-05-10,2023-05-15,Standard Class,CUST-0220,Consumer,North,Delhi,New Delhi,Technology,Accessories,Wireless Mouse,4,0.5,2452.33,407.36
ORD-01953,2024-06-01,2024-06-05,Standard Class,CUST-0112,Consumer,North,Uttar Pradesh,Kanpur,Furniture,Furnishings,Wall Clock,6,0.4,3316.43,-185.18
ORD-00369,2024-02-12,2024-02-15,Same Day,CUST-0262,Corporate,South,Andhra Pradesh,Vijayawada,Furniture,Furnishings,Photo Frame,5,0.3,3217.53,-67.49
ORD-00733,2025-12-20,2025-12-24,Same Day,CUST-0209,Corporate,South,Karnataka,Bangalore,Technology,Accessories,Wireless Mouse,1,0.0,187.43,33.81
ORD-01211,2025-10-29,2025-11-05,Standard Class,CUST-0178,Home Office,Central,Chhattisgarh,Raipur,Technology,Accessories,Wireless Mouse,4,0.0,1332.93,299.56
ORD-00126,2024-04-18,2024-04-19,Same Day,CUST-0007,Consumer,South,Tamil Nadu,Chennai,Technology,Copiers,All-in-One Printer,1,0.4,667.92,21.96
ORD-00858,2025-12-07,2025-12-10,Same Day,CUST-0297,Corporate,Central,Madhya Pradesh,Indore,Technology,Accessories,USB Cable,7,0.5,1614.49,305.93
ORD-01042,2025-04-14,2025-04-16,Same Day,CUST-0096,Corporate,South,Kerala,Kochi,Technology,Copiers,All-in-One Printer,4,0.0,1301.34,16.52
ORD-00257,2025-03-20,2025-03-23,Same Day,CUST-0281,Consumer,West,Rajasthan,Udaipur,Office Supplies,Paper,A4 Copy Paper,1,0.0,39.02,6.6
ORD-01970,2025-05-28,2025-05-31,First Class,CUST-0183,Home Office,North,Uttar Pradesh,Kanpur,Furniture,Furnishings,Cushion,4,0.15,1729.32,110.24
ORD-01549,2025-09-28,2025-10-03,Same Day,CUST-0228,Corporate,West,Gujarat,Surat,Office Supplies,Binders,Clip Binder,3,0.1,351.32,91.76
ORD-00290,2023-12-02,2023-12-04,Same Day,CUST-0353,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Bookcases,Metal Bookcase,4,0.0,2754.96,-15.79
ORD-01284,2024-10-17,2024-10-23,First Class,CUST-0368,Corporate,West,Maharashtra,Pune,Technology,Copiers,Desktop Copier,10,0.5,6710.19,-175.2
ORD-00778,2025-09-04,2025-09-07,Standard Class,CUST-0262,Consumer,South,Kerala,Trivandrum,Technology,Phones,Phone Case,7,0.0,2979.21,603.58
